ibge_code,ibge_name,uf,prefeitura_url,camara_url
3122405,Divisa Nova,MG,http://www.divisanova.mg.gov.br,http://www.camaradivisanova.mg.gov.br/
3122454,Divisópolis,MG,http://divisopolis.mg.gov.br,https://camaradivisopolis.mg.gov.br/
3122470,Dom Bosco,MG,https://dombosco.mg.gov.br/,http://www.dombosco.mg.leg.br/
3122504,Dom Cavati,MG,http://www.domcavati.mg.gov.br,
3122603,Dom Joaquim,MG,http://domjoaquim.mg.gov.br,https://camaradomjoaquim.mg.gov.br/
3122702,Dom Silvério,MG,http://domsilverio.mg.gov.br,http://www.camaradomsilverio.mg.gov.br/
3122801,Dom Viçoso,MG,http://www.domvicoso.mg.gov.br,http://camaradomvicoso.mg.gov.br/
3122900,Dona Euzébia,MG,http://www.donaeuzebia.mg.gov.br,http://astolfodutra.mg.leg.br/
3123007,Dores de Campos,MG,http://www.doresdecampos.mg.gov.br,https://doresdecampos.mg.leg.br/
3123106,Dores de Guanhães,MG,http://doresdeguanhaes.mg.gov,https://camaradoresdeguanhaes.mg.gov.br/
3123205,Dores do Indaiá,MG,http://www.doresdoindaia.mg.gov.br,https://doresdoindaia.mg.leg.br/
3123304,Dores do Turvo,MG,http://doresdoturvo.mg.gov.br,
3123403,Doresópolis,MG,http://www.doresopolis.mg.gov.br,http://www.camaradoresopolis.mg.gov.br/
3123502,Douradoquara,MG,http://douradoquara.mg.gov.br,http://camaradouradoquara.mg.gov.br/
3123528,Durandé,MG,http://transparencia.durande.mg.gov.br,http://www.durande.mg.leg.br/
3123601,Elói Mendes,MG,http://www.eloimendes.mg.gov.br,http://www.camaraeloimendes.mg.gov.br/
3123700,Engenheiro Caldas,MG,http://engenheirocaldas.mg.gov.br,
3123809,Engenheiro Navarro,MG,http://engenheironavarro.mg.gov.br,https://camaraengenheironavarro.mg.gov.br/
3123858,Entre Folhas,MG,http://entrefolhas.mg.gov.br,
3123908,Entre Rios de Minas,MG,http://www.entreriosdeminas.mg.gov.br,https://www.entreriosdeminas.mg.leg.br/
3124005,Ervália,MG,http://www.ervalia.mg.gov.br,
3124104,Esmeraldas,MG,https://esmeraldas.mg.gov.br/,https://www.camaraesmeraldas.mg.gov.br/
3124203,Espera Feliz,MG,http://www.esperafeliz.mg.gov.br,https://www.esperafeliz.mg.leg.br/
3124302,Espinosa,MG,https://espinosa.mg.gov.br/,https://www.camaraespinosa.mg.gov.br/
3124401,Espírito Santo do Dourado,MG,http://espdourado.mg.gov.br,https://espiritosantododourado.mg.leg.br/
3124500,Estiva,MG,https://estiva.mg.gov.br/,https://www.estiva.mg.leg.br/
3124609,Estrela Dalva,MG,http://www.estreladalva.mg.gov.br,http://www.camaraestreladalva.mg.gov.br/
3124708,Estrela do Indaiá,MG,http://estreladoindaia.mg.gov.br,
3124807,Estrela do Sul,MG,https://estreladosul.mg.gov.br/,http://camaraestreladosul.mg.gov.br/
3124906,Eugenópolis,MG,http://www.eugenopolis.mg.gov.br,
3125002,Ewbank da Câmara,MG,http://www.ewbankdacamara.mg.gov.br,http://ewbankdacamara.mg.gov.br/
3125101,Extrema,MG,http://extrema.mg.gov.br,http://www.camaraextrema.mg.gov.br/
3125200,Fama,MG,http://www.cmfama.mg.gov.br/,
3125309,Faria Lemos,MG,http://www.farialemos.mg.gov.br,https://camarafarialemos.mg.gov.br/
3125408,Felício dos Santos,MG,http://feliciodossantos.mg.gov.br,http://www.camarafeliciotransparencia.net.br/
3125507,São Gonçalo do Rio Preto,MG,http://saogoncalodoriopreto.mg.gov.br,http://saogoncalodoriopreto.mg.leg.br/
3125606,Felisburgo,MG,http://felisburgo.mg.gov.br,http://camarafelizburgo.mg.gov.br/
3125705,Felixlândia,MG,http://felixlandia.mg.gov.br,
3125804,Fernandes Tourinho,MG,http://fernandestourinho.mg.gov.br,
3125903,Ferros,MG,http://www.ferros.mg.gov.br,
3125952,Fervedouro,MG,http://www.fervedouro.mg.gov.br,http://camarafervedouro.mg.gov.br/
3126000,Florestal,MG,http://florestaltransparente.com.br,http://www.camaraflorestal.mg.gov.br/
3126109,Formiga,MG,https://formiga.mg.gov.br/,https://www.camaraformiga.mg.gov.br/
3126208,Formoso,MG,https://formoso.mg.gov.br/,https://www.formoso.mg.leg.br/
3126307,Fortaleza de Minas,MG,http://fortalezademinas.mg.gov.br,http://www.camarafortalezademinas.mg.gov.br/
3126406,Fortuna de Minas,MG,http://www.fortunademinas.mg.gov.br,
3126505,Francisco Badaró,MG,http://franciscobadaro.mg.gov.br,https://www.camarafranciscobadaro.mg.gov.br/
3126604,Francisco Dumont,MG,http://franciscodumont.mg.gov.br,https://camarafranciscodumont.mg.gov.br/
3126703,Francisco Sá,MG,https://franciscosa.mg.gov.br/,http://www.franciscosa.mg.leg.br/
3126752,Franciscópolis,MG,http://franciscopolis.mg.gov.br,
3126802,Frei Gaspar,MG,http://freigaspar.mg.gov.br,https://www.camarafreigaspar.mg.gov.br/
3126901,Frei Inocêncio,MG,http://freiinocencio.mg.gov.br,https://camarafreiinocencio.mg.gov.br/
3126950,Frei Lagonegro,MG,http://freilagonegro.mg.gov.br,https://camarafreilagonegro.mg.gov.br/
3127008,Fronteira,MG,https://www.fronteira.mg.gov.br/,https://camarafronteira.mg.gov.br/
3127057,Fronteira dos Vales,MG,http://www.fronteiradosvales.mg.gov.br,https://camarafronteiradosvales.mg.gov.br/
3127073,Fruta de Leite,MG,http://frutadeleite.mg.gov.br,https://camarafrutadeleite.mg.gov.br/
3127107,Frutal,MG,http://www.frutal.mg.gov.br,http://www.camarafrutal.mg.gov.br/
3127206,Funilândia,MG,http://funilandia.mg.gov.br,https://camarafunilandia.mg.gov.br/
3127305,Galiléia,MG,https://www.galileia.cam.mg.gov.br/,https://camaragalileia.mg.gov.br/
3127339,Gameleiras,MG,http://gameleiras.mg.gov.br,https://gameleiras.mg.leg.br/
3127354,Glaucilândia,MG,http://www.glaucilandia.mg.gov.br,https://glaucilandiacamara.com.br/
3127370,Goiabeira,MG,https://goiabeira.mg.gov.br/,http://camaragoiabeira.mg.gov.br/
3127388,Goianá,MG,http://goiana.mg.gov.br,https://www.goiana.mg.leg.br/
3127404,Gonçalves,MG,https://goncalves.mg.gov.br/,http://www.camaragoncalves.mg.gov.br/
3127503,Gonzaga,MG,https://gonzaga.mg.gov.br/,https://camaragonzaga.mg.gov.br/
3127602,Gouveia,MG,https://www.gouveia.mg.gov.br/,https://camara.gouveia.mg.gov.br/
3127701,Governador Valadares,MG,http://valadares.mg.gov.br,http://www.camaragv.mg.gov.br/
3127800,Grão Mogol,MG,http://graomogol.mg.gov.br,https://www.graomogol.mg.leg.br/
3127909,Grupiara,MG,http://www.grupiara.mg.gov.br,http://www.camaragrupiara.mg.gov.br/
3128006,Guanhães,MG,http://www.guanhaes.mg.gov.br,https://www.guanhaes.mg.leg.br/
3128105,Guapé,MG,http://guape.mg.gov.br,https://www.camaraguape.mg.gov.br/
3128204,Guaraciaba,MG,https://guaraciaba.mg.gov.br/,https://www.guaraciaba.mg.leg.br/
3128253,Guaraciama,MG,http://guaraciama.mg.gov.br,https://camaraguaraciama.mg.gov.br/
3128303,Guaranésia,MG,http://www.prefguaranesia.mg.gov.br,http://www.camaraguaranesia.mg.gov.br/site/
3128402,Guarani,MG,https://guarani.mg.gov.br/,http://www.guarani.mg.leg.br/
3128501,Guarará,MG,http://www.guarara.mg.gov.br,https://guarara.mg.leg.br/
3128600,Guarda-Mor,MG,http://www.guardamor.mg.gov.br,https://www.camaraguardamor.mg.gov.br/
3128709,Guaxupé,MG,http://www.guaxupe.mg.gov.br,http://www.camaraguaxupe.mg.gov.br/
3128808,Guidoval,MG,http://www.guidoval.mg.gov.br,http://www.devieira.com.br/guidoval.com/camara.htm
3128907,Guimarânia,MG,http://guimarania.mg.gov.br,
3129004,Guiricema,MG,http://www.guiricema.mg.gov.br,http://guiricema.mg.leg.br/
3129103,Gurinhatã,MG,http://gurinhata.mg.gov.br,http://camaragurinhata.mg.gov.br/
3129202,Heliodora,MG,http://heliodora.mg.gov.br,https://www.heliodora.mg.leg.br/
3129301,Iapu,MG,http://www.iapu.mg.gov.br,http://www.camara.sp.gov.br/
3129400,Ibertioga,MG,http://www.ibertioga.mg.gov.br,http://ibertioga.mg.leg.br/
3129509,Ibiá,MG,http://www.ibia.mg.gov.br,https://www.ibia.mg.leg.br/
3129608,Ibiaí,MG,http://ibiai.mg.gov.br,https://camaraibiai.mg.gov.br/
3129657,Ibiracatu,MG,http://ibiracatu.mg.gov.br,https://www.camaramunicipal.com.br/sobre/camara-municipal-de-ibiracatu-ibiracatu-mg
3129707,Ibiraci,MG,http://www.ibiraci.mg.gov.br,http://www.camaraibiraci.mg.gov.br/
3129806,Ibirité,MG,http://www.ibirite.mg.gov.br,https://www.camaraibirite.mg.gov.br/
3129905,Ibitiúra de Minas,MG,http://ibitiurademinas.mg.gov.br,https://www.camaraibitiurademinas.com/contato
3130002,Ibituruna,MG,http://ibituruna.mg.gov.br,https://camaraibituruna.mg.gov.br/
3130051,Icaraí de Minas,MG,http://icaraideminas.mg.gov.br,
3130101,Igarapé,MG,https://www.cmigarape.mg.gov.br/,
3130200,Igaratinga,MG,http://igaratinga.mg.gov.br,https://igaratinga.mg.leg.br/
3130309,Iguatama,MG,http://iguatama.mg.gov.br,https://iguatama.mg.leg.br/
3130408,Ijaci,MG,http://www.ijaci.mg.gov.br,https://www.ijaci.mg.leg.br/
3130507,Ilicínea,MG,http://www.ilicinea.mg.gov.br,http://www.camarailicinea.mg.gov.br/
3130556,Imbé de Minas,MG,http://imbedeminas.mg.gov.br,
3130606,Inconfidentes,MG,http://www.inconfidentes.mg.gov.br,http://www.camarainconfidentes.mg.gov.br/
3130655,Indaiabira,MG,http://www.indaiabira.mg.gov.br,https://www.camaraindaiabira.mg.gov.br/
3130705,Indianópolis,MG,https://indianopolis.mg.gov.br/,https://www.camaraindianopolis.com/
3130804,Ingaí,MG,http://ingai.mg.gov.br,http://www.camaraingai.mg.gov.br/
3130903,Inhapim,MG,http://www.inhapim.mg.gov.br,
3131000,Inhaúma,MG,http://inhauma.mg.gov.br,
3131109,Inimutaba,MG,http://inimutaba.mg.gov.br,http://www.inimutaba.mg.leg.br/
3131158,Ipaba,MG,http://www.ipaba.mg.gov.br,http://www.camaraipaba.mg.gov.br/
3131208,Ipanema,MG,https://ipanema.mg.gov.br/,http://www.camaraipanema.mg.gov.br/
3131307,Ipatinga,MG,http://ipatinga.mg.gov.br,http://www.camaraipatinga.mg.gov.br/
3131406,Ipiaçu,MG,http://ipiacu.mg.gov.br,
3131505,Ipuiúna,MG,http://ipuiuna.mg.gov.br,https://camaradeipuiuna.mg.gov.br/
3131604,Iraí de Minas,MG,http://iraideminas.mg.gov.br,http://www.camarairaideminas.mg.gov.br/
3131703,Itabira,MG,http://www.itabira.mg.gov.br,
3131802,Itabirinha,MG,http://itabirinha.mg.gov.br,http://www.camaraitabirinha.mg.gov.br/
3131901,Itabirito,MG,http://www.itabirito.mg.gov.br,https://www.itabirito.mg.leg.br/
3132008,Itacambira,MG,http://itacambira.mg.gov.br,
3132107,Itacarambi,MG,http://itacarambi.mg.gov.br,https://www.camaraitacarambi.mg.gov.br/
3132206,Itaguara,MG,http://www.itaguara.mg.gov.br,https://camaraitaguara.mg.gov.br/
3132305,Itaipé,MG,http://itaipe.mg.gov.br,
3132404,Itajubá,MG,http://www.itajuba.mg.gov.br,https://itajuba.mg.leg.br/
3132503,Itamarandiba,MG,http://www.itamarandiba.mg.gov.br,http://www.camaradeitamarandiba.mg.gov.br/
3132602,Itamarati de Minas,MG,http://itamaratideminas.mg.gov.br,
3132701,Itambacuri,MG,http://www.itambacuri.mg.gov.br,https://itambacuri.mg.leg.br/
3132800,Itambé do Mato Dentro,MG,http://itambedomatodentro.mg.gov.br,http://camaraitambedomatodentro.mg.gov.br/
3132909,Itamogi,MG,http://itamogi.mg.gov.br,https://www.itamogi.mg.leg.br/
3133006,Itamonte,MG,http://www.itamonte.mg.gov.br,
3133105,Itanhandu,MG,http://itanhandu.mg.gov.br,
3133204,Itanhomi,MG,http://www.itanhomi.mg.gov.br,https://www.camaraitanhomi.mg.gov.br/
3133303,Itaobim,MG,http://www.itaobim.mg.gov.br,http://www.camaraitaobim.mg.gov.br/
3133402,Itapagipe,MG,http://itapagipe.mg.gov.br,https://itapagipe.mg.leg.br/
3133501,Itapecerica,MG,https://itapecerica.cam.mg.gov.br/,https://camaraitapecerica.mg.gov.br/
3133600,Itapeva,MG,https://itapeva.mg.gov.br/,https://www.itapeva.mg.leg.br/
3133709,Itatiaiuçu,MG,http://itatiaiucu.mg.gov.br,http://camaraitatiaiucu.mg.gov.br/
3133758,Itaú de Minas,MG,http://www.itaudeminas.mg.gov.br,https://www.itaudeminas.mg.leg.br/
3133808,Itaúna,MG,http://itauna.mg.gov.br,
3133907,Itaverava,MG,http://itaverava.mg.gov.br,http://www.camaraitaverava.mg.gov.br/
3134004,Itinga,MG,http://www.itinga.mg.gov.br,https://camaraitinga.mg.gov.br/
3134103,Itueta,MG,http://itueta.mg.gov.br,https://www.itueta.mg.leg.br/
3134202,Ituiutaba,MG,http://www.ituiutaba.mg.gov.br,http://www.ituiutaba.mg.leg.br/
3134301,Itumirim,MG,http://www.itumirim.mg.gov.br,http://www.camaraitumirim.mg.gov.br/
3134400,Iturama,MG,http://www.iturama.mg.gov.br,https://www.iturama.mg.leg.br/
3134509,Itutinga,MG,http://www.itutinga.mg.gov.br,
3134608,Jaboticatubas,MG,http://jaboticatubas.mg.gov.br,https://jaboticatubas.mg.leg.br/
3134707,Jacinto,MG,https://jacinto.mg.gov.br/,https://www.jacinto.mg.leg.br/
3134806,Jacuí,MG,http://jacui.mg.gov.br,https://jacui.mg.leg.br/
3134905,Jacutinga,MG,,https://www.camaramunicipalsrj.mg.gov.br/
3135001,Jaguaraçu,MG,http://www.jaguaracu.mg.gov.br,https://camarajaguaracu.mg.gov.br/
3135050,Jaíba,MG,http://www.jaiba.mg.gov.br,http://www.jaiba.mg.leg.br/
3135076,Jampruca,MG,http://jampruca.mg.gov.br,https://www.camarajampruca.mg.gov.br/
3135100,Janaúba,MG,http://www.janauba.mg.gov.br,http://www.janauba.mg.leg.br/
3135209,Januária,MG,http://www.januaria.mg.gov.br,http://www.camarajanuaria.mg.gov.br/site/
3135308,Japaraíba,MG,http://japaraiba.mg.gov.br,http://www.japaraiba.mg.leg.br/
3135357,Japonvar,MG,http://www.japonvar.mg.gov.br,http://camaradejaponvar.mg.gov.br/
3135407,Jeceaba,MG,http://jeceaba.mg.gov.br,http://www.camarajeceaba.mg.gov.br/
3135456,Jenipapo de Minas,MG,http://jenipapodeminas.mg.gov.br,https://camarajenipapodeminas.mg.gov.br/
3135506,Jequeri,MG,http://www.jequeri.mg.gov.br,http://www.camarajequeri.mg.gov.br/
3135605,Jequitaí,MG,http://jequitai.mg.gov.br,
3135704,Jequitibá,MG,https://jequitiba.mg.gov.br/,https://www.camarajequitiba.mg.gov.br/
3135803,Jequitinhonha,MG,http://www.jequitinhonha.mg.gov.br,https://camarajequitinhonha.mg.gov.br/
3135902,Jesuânia,MG,http://jesuania.mg.gov.br,http://www.camarajesuania.mg.gov.br/
3136009,Joaíma,MG,http://joaima.mg.gov.br,https://www.camarajoaima.mg.gov.br/
3136108,Joanésia,MG,http://joanesia.mg.gov.br,http://www.camaraipaba.mg.gov.br/
3136207,João Monlevade,MG,http://pmjm.mg.gov.br,https://www.joaomonlevade.mg.leg.br/
3136306,João Pinheiro,MG,http://www.joaopinheiro.mg.gov.br,https://www.joaopinheiro.mg.leg.br/
3136405,Joaquim Felício,MG,http://www.joaquimfelicio.mg.gov.br,
3136504,Jordânia,MG,http://www.jordania.cam.mg.gov.br/,
3136520,José Gonçalves de Minas,MG,http://josegoncalvesdeminas.mg.gov.br,https://camarajosegoncalvesdeminas.mg.gov.br/
3136553,José Raydan,MG,http://joseraydan.mg.gov.br,https://www.camarajoseraydan.mg.gov.br/mapa-site
3136579,Josenópolis,MG,http://josenopolis.mg.gov.br,
3136603,Nova União,MG,https://novauniao.mg.gov.br/,http://www.camaradenovauniao.mg.gov.br/
3136652,Juatuba,MG,http://www.juatuba.mg.gov.br,
3136702,Juiz de Fora,MG,http://www.pjf.mg.gov.br,http://www.camarajf.mg.gov.br/
3136801,Juramento,MG,https://juramento.mg.gov.br/,https://juramento.mg.leg.br/
3136900,Juruaia,MG,http://juruaia.mg.gov.br,
3136959,Juvenília,MG,http://juvenilia.mg.gov.br,
3137007,Ladainha,MG,http://ladainha.mg.gov.br,https://www.camaraladainha.mg.gov.br/
3137106,Lagamar,MG,http://lagamar.mg.gov.br,https://camaralagamar.mg.gov.br/
3137205,Lagoa da Prata,MG,http://www.lagoadaprata.mg.gov.br,https://www.lagoadaprata.mg.leg.br/
3137304,Lagoa dos Patos,MG,http://www.lagoadospatos.mg.gov.br/,
3137403,Lagoa Dourada,MG,http://www.lagoadourada.mg.gov.br,https://www.lagoadourada.mg.leg.br/
3137502,Lagoa Formosa,MG,http://www.lagoaformosa.mg.gov.br,http://www.camaralagoa.mg.gov.br/
3137536,Lagoa Grande,MG,https://lagoagrande.mg.gov.br/,https://lagoagrande.mg.leg.br/
3137601,Lagoa Santa,MG,http://www.cmlagoasanta.mg.gov.br/,
3137700,Lajinha,MG,http://www.lajinha.mg.gov.br,https://lajinha.mg.leg.br/
3137809,Lambari,MG,https://lambari.mg.gov.br/,http://www.camaralambari.mg.gov.br/
3137908,Lamim,MG,http://www.lamim.mg.gov.br,
3138005,Laranjal,MG,https://laranjal.mg.gov.br/,https://camaralaranjal.mg.gov.br/
3138104,Lassance,MG,http://lassance.mg.gov.br,https://camaradelassance.mg.gov.br/novo/
3138203,Lavras,MG,http://www.lavras.mg.gov.br,https://www.lavras.mg.leg.br/
3138302,Leandro Ferreira,MG,http://leandroferreira.mg.gov.br,https://www.leandroferreira.mg.gov.br/a-cidade/telefones-uteis/105-camara-municipal-serranopolis-de-minas
3138351,Leme do Prado,MG,http://lemedoprado.mg.gov.br,https://www.lemedoprado.mg.leg.br/
3138401,Leopoldina,MG,https://leopoldina.mg.gov.br/,https://www.leopoldina.mg.leg.br/
3138500,Liberdade,MG,https://liberdade.mg.gov.br/,http://www.camaraliberdade.mg.gov.br/
3138609,Lima Duarte,MG,https://limaduarte.mg.gov.br/,http://www.limaduarte.mg.leg.br/
3138625,Limeira do Oeste,MG,http://www.limeiradooeste.mg.gov.br,https://www.limeiradooeste.mg.leg.br/
3138658,Lontra,MG,https://lontra.mg.gov.br/,https://www.camaralontra.mg.gov.br/
3138674,Luisburgo,MG,http://www.luisburgo.mg.gov.br,https://camaraluisburgo.mg.gov.br/index.php/localizacao
3138682,Luislândia,MG,http://luislandia.mg.gov.br,https://luislandia.mg.leg.br/
3138708,Luminárias,MG,http://www.luminarias.mg.gov.br,
3138807,Luz,MG,https://luz.mg.gov.br/,https://www.camaramunicipaldeluz.mg.gov.br/
3138906,Machacalis,MG,http://machacalis.mg.gov.br,http://www.camaramachacalis.mg.gov.br/
3139003,Machado,MG,https://machado.mg.gov.br/,http://camaramachado.mg.gov.br/
3139102,Madre de Deus de Minas,MG,http://madrededeusdeminas.mg.gov.br,
3139201,Malacacheta,MG,http://malacacheta.mg.gov.br,http://www.camaramalacacheta.mg.gov.br/
3139250,Mamonas,MG,http://www.mamonas.mg.gov.br,https://mamonas.mg.leg.br/
3139300,Manga,MG,https://manga.mg.gov.br/,http://www.camarademanga.mg.gov.br/
3139409,Manhuaçu,MG,http://www.manhuacu.mg.gov.br,http://www.manhuacu.mg.leg.br/
3139508,Manhumirim,MG,http://www.manhumirim.mg.gov.br,http://www.manhumirim.mg.leg.br/
3139607,Mantena,MG,http://www.mantena.mg.gov.br,http://www.camaramantena.mg.gov.br/
3139706,Maravilhas,MG,http://maravilhas.mg.gov.br,http://www.camaramaravilhas.mg.gov.br/
3139805,Mar de Espanha,MG,http://www.mardeespanha.mg.gov.br,https://mardeespanha.mg.leg.br/
3139904,Maria da Fé,MG,http://mariadafe.mg.gov.br,http://www.camaramariadafe.mg.gov.br/
3140001,Mariana,MG,http://mariana.mg.gov.br,http://camarademariana.mg.gov.br/
3140100,Marilac,MG,http://marilac.mg.gov.br,https://marilac.mg.leg.br/
3140159,Mário Campos,MG,http://www.mariocampos.mg.gov.br,https://www.mariocampos.mg.leg.br/
3140209,Maripá de Minas,MG,http://maripademinas.mg.gov.br,http://www.maripademinas.mg.leg.br/
3140308,Marliéria,MG,http://www.marlieria.mg.gov.br,http://www.camaramarlieria.mg.gov.br/
3140407,Marmelópolis,MG,http://marmelopolis.mg.gov.br,https://www.marmelopolis.mg.leg.br/
3140506,Martinho Campos,MG,http://martinhocampos.mg.gov.br,http://www.camaramcampos.mg.gov.br/
3140530,Martins Soares,MG,http://www.martinssoares.mg.gov.br,
3140555,Mata Verde,MG,http://mataverde.mg.gov.br,https://www.camaramataverde.mg.gov.br/pagina/contato.html
3140605,Materlândia,MG,https://materlandia.mg.gov.br,https://materlandia.mg.leg.br/
3140704,Mateus Leme,MG,http://mateusleme.mg.gov.br,http://www.camaramateusleme.mg.gov.br/
3140803,Matias Barbosa,MG,http://www.matiasbarbosa.mg.gov.br,http://www.matiasbarbosa.mg.leg.br/
3140852,Matias Cardoso,MG,http://matiascardoso.mg.gov.br,https://matiascardoso.mg.leg.br/
3140902,Matipó,MG,http://www.matipo.mg.gov.br,https://camaramatipo.mg.gov.br/
3141009,Mato Verde,MG,http://matoverde.mg.gov.br,https://matoverde.mg.leg.br/
3141108,Matozinhos,MG,http://matozinhos.mg.gov.br,http://www.camaramatozinhos.mg.gov.br/
3141207,Matutina,MG,http://matutina.mg.gov.br,
3141306,Medeiros,MG,http://www.medeiros.mg.gov.br,https://camaramedeiros.mg.gov.br/
3141405,Medina,MG,https://medina.mg.gov.br/,https://www.camaramedina.mg.gov.br/
3141504,Mendes Pimentel,MG,http://mendespimentel.mg.gov.br,https://www.camaramendespimentel.mg.gov.br/
3141603,Mercês,MG,https://merces.mg.gov.br/,http://camaramerces.mg.gov.br/
3141702,Mesquita,MG,http://www.mesquita.rj.gov.br/,https://camaramesquita.mg.gov.br/
3141801,Minas Novas,MG,http://www.minasnovas.mg.gov.br,https://minasnovas.mg.leg.br/
3141900,Minduri,MG,http://minduri.mg.gov.br,https://minduri.mg.leg.br/
3142007,Mirabela,MG,http://www.mirabela.mg.gov.br,https://www.mirabela.mg.leg.br/
3142106,Miradouro,MG,http://www.miradouro.mg.gov.br/,https://camaramiradouro.mg.gov.br/
3142205,Miraí,MG,http://www.mirai.mg.gov.br,
3142254,Miravânia,MG,http://miravania.mg.gov.br,http://www.camaramiravania.mg.gov.br/
3142304,Moeda,MG,https://moeda.mg.gov.br/,http://camaramoeda.mg.gov.br/
3142403,Moema,MG,http://www.moema.mg.gov.br,http://camaramoema.mg.gov.br/
3142502,Monjolos,MG,http://prefeituramonjolos.mg.gov.br,
3142601,Monsenhor Paulo,MG,http://monsenhorpaulo.mg.gov.br,http://camaramonsenhorpaulo.mg.gov.br/
3142700,Montalvânia,MG,http://montalvania.mg.gov.br,http://camaramontalvania.mg.gov.br/site/hoje-5-e-dia-de-reuniao-2/
3142809,Monte Alegre de Minas,MG,http://www.montealegre.mg,
3142908,Monte Azul,MG,http://monteazul.mg.gov.br,https://monteazul.mg.leg.br/
3143005,Monte Belo,MG,http://www.montebelo.mg.gov.br,http://www.camaramontebelo.mg.gov.br/
3143104,Monte Carmelo,MG,https://montecarmelo.mg.gov.br/,http://camaramontecarmelo.mg.gov.br/
3143153,Monte Formoso,MG,http://monteformoso.mg.gov.br,https://www.camaramonteformoso.mg.gov.br/
3143203,Monte Santo de Minas,MG,http://montesantodeminas.mg.gov.br,https://www.montesantodeminas.mg.leg.br/
3143302,Montes Claros,MG,http://montesclaros.mg.gov.br,https://montesclaros.mg.leg.br/
3143401,Monte Sião,MG,http://www.montesiao.cam.mg.gov.br/,
3143450,Montezuma,MG,https://montezuma.mg.gov.br/,https://camaramontezuma.mg.gov.br/
3143500,Morada Nova de Minas,MG,http://www.moradanova.mg.gov.br,https://www.camaramoradanova.mg.gov.br/
3143609,Morro da Garça,MG,http://morrodagarca.mg.gov.br,
3143708,Morro do Pilar,MG,http://morrodopilar.mg.gov.br,http://www.camaramorrodopilar.mg.gov.br/
3143807,Munhoz,MG,http://www.munhoz.mg.gov.br,
3143906,Muriaé,MG,http://www.muriae.mg.gov.br,http://www.camaramuriae.mg.gov.br/
3144003,Mutum,MG,https://mutum.mg.gov.br/,http://www.camaramutum.mg.gov.br/
3144102,Muzambinho,MG,http://www.muzambinho.mg.gov.br,https://www.camaramuzambinho.mg.gov.br/
3144201,Nacip Raydan,MG,http://nacipraydan.mg.gov.br,http://www.camaranacipraydan.mg.gov.br/
3144300,Nanuque,MG,http://nanuque.mg.gov.br,https://camarananuque.mg.gov.br/
3144359,Naque,MG,http://naque.mg.gov.br,https://www.camaranaque.mg.gov.br/
3144375,Natalândia,MG,http://www.natalandia.mg.gov.br,https://www.natalandia.mg.leg.br/
3144409,Natércia,MG,http://natercia.mg.gov.br,https://natercia.mg.leg.br/
3144508,Nazareno,MG,http://nazareno.mg.gov.br/,https://camaranazareno.mg.gov.br/
3144607,Nepomuceno,MG,http://www.nepomuceno.mg.gov.br,https://www.nepomuceno.mg.leg.br/
3144656,Ninheira,MG,http://www.ninheira.mg.gov.br,http://www.ninheira.mg.leg.br/
3144672,Nova Belém,MG,http://novabelem.mg.gov.br,https://camaranovabelem.mg.gov.br/
3144706,Nova Era,MG,http://www.cmne.mg.gov.br/,
3144805,Nova Lima,MG,http://novalima.mg.gov.br,https://novalima.mg.leg.br/
3144904,Nova Módica,MG,http://novamodica.mg.gov.br,
3145000,Nova Ponte,MG,http://www.novaponte.mg.gov.br,
3145059,Nova Porteirinha,MG,http://novaporteirinha.mg.gov.br,https://camaranovaporteirinha.mg.gov.br/
3145109,Nova Resende,MG,http://www.novaresende.mg.gov.br,
3145208,Nova Serrana,MG,http://www.novaserrana.mg.gov.br,
3145307,Novo Cruzeiro,MG,http://www.novocruzeiro.mg.gov.br,https://www.camaranovocruzeiro.mg.gov.br/
3145356,Novo Oriente de Minas,MG,http://novoorientedeminas.mg.gov.br,https://camaranovoorientedeminas.mg.gov.br/
3145372,Novorizonte,MG,http://novorizonte.mg.gov.br,https://novorizonte.mg.leg.br/
3145406,Olaria,MG,https://olaria.mg.gov.br/,http://www.olaria.mg.leg.br/
3145455,Olhos-d'Água,MG,https://olhosdagua.mg.gov.br/,https://camaraolhosdagua.mg.gov.br/
3145505,Olímpio Noronha,MG,http://olimpionoronha.mg.gov.br,https://olimpionoronha.mg.leg.br/
3145604,Oliveira,MG,https://www.oliveira.cam.mg.gov.br/,
3145703,Oliveira Fortes,MG,http://oliveirafortes.mg.gov.br,
3145802,Onça de Pitangui,MG,http://www.oncadopitangui.mg.gov.br,http://www.camaraoncadepitangui.mg.gov.br/
3145851,Oratórios,MG,http://www.oratorios.mg.gov.br,https://www.camaraoratorios.mg.gov.br/
3145877,Orizânia,MG,http://www.orizania.mg.gov.br,https://www.camaraorizania.mg.gov.br/
3145901,Ouro Branco,MG,http://www.ourobranco.cam.mg.gov.br/,
3146008,Ouro Fino,MG,http://www.ourofino.mg.gov.br,http://www.camaraourofino.mg.gov.br/
3146107,Ouro Preto,MG,http://www.ouropreto.mg.gov.br,
3146206,Ouro Verde de Minas,MG,http://ouroverdedeminas.mg.gov.br,https://camaraouroverdedeminas.mg.gov.br/
3146255,Padre Carvalho,MG,http://www.padrecarvalho.mg.gov.br,https://camarapadrecarvalho.mg.gov.br/
